FIPS	Age-Adjusted Incidence Rate	Value (Dollars)	Avg Daily Sunlight (KJ/m²)	neighbor_ave_incedence	neighbor_min_incedence	neighbor_max_incedence	UV_ Wh/m²	neighbor_ave_uv	neighbor_min_uv	neighbor_max_uv
10001	26.1	64252	15809.41	29.0222222222222	17.1	43.7	4080.9	4068.01555555556	4035.98	4102.6
10003	27.5	81298	15335.57	27.675	18.6	34.2	4038.46	4028.82125	3973.11	4080.9
10005	38.4	63311	15936.01	30.9428571428571	19.4	43.7	4102.6	4099.99714285714	4060.54	4122.51
11001	8.8	85321	15265.36	12.3666666666667	6.7	18.8	4100.16	4098.67666666667	4068.84	4110.57
12001	26.5	65088	18028.29	24.675	19.4	37.6	4709.47	4707.1775	4659.13	4764.52
12003	14.6	58995	17777.25	23.85	13.6	37.6	4638.78	4645.8675	4606.89	4674.96
12005	19.8	57635	17953.44	17.76	8.1	26.7	4659.77	4657.24	4621.42	4685.75
12007	24.9	56406	17865.16	24.6166666666667	14.6	37.6	4674.96	4681.49666666667	4638.78	4725.21
12009	31.1	60408	20368.38	24.7333333333333	16.3	35.3	4807.11	4809.26833333333	4795.48	4821.67
12011	19.1	61809	19082.85	18.475	9	23	4819.89	4826.7225	4792.67	4858.43
12015	27.7	54478	19327.28	23.9666666666667	9	33.6	4858.79	4850.88166666667	4831.46	4864.73
12017	25.3	47829	18340.82	23.58	21.6	26.4	4792.52	4785.514	4747.2	4815.33
12019	24.7	66919	18033.74	23.0833333333333	14.6	33.9	4672.34	4673.87333333333	4635.3	4725.21
12021	23	66264	19369.97	20.58	9	28.9	4858.43	4850.168	4819.89	4874.27
12023	22.7	52048	17817.18	24.7166666666667	14.6	37.6	4659.13	4676.17333333333	4638.78	4709.47
12027	22.4	40129	18780.27	25.9333333333333	18.2	33.6	4852.06	4852.24166666667	4831.46	4864.73
12029	20.7	44338	19718.03	21.8	20.7	22.9	4723.49	4726.46666666667	4708.71	4747.2
12031	21	59580	18463.58	25.18	14.6	33.9	4635.3	4650.878	4611.32	4696.65
12033	19.8	57046	17640.27	23.225	16.1	30.1	4518.46	4524.08	4492.24	4550.74
12035	26	54729	18848	26.275	19.4	33.9	4757.24	4743.645	4696.65	4795.48
12037	17.9	48621	19847.26	19.0666666666667	16.3	23	4701.14	4694.99666666667	4685.75	4701.14
12039	8.6	44278	17673.29	11.06	8.1	16	4679.49	4674.968	4667.05	4686.03
12041	22.9	53348	17930.12	23.1	20.7	26.5	4708.71	4703.455	4659.13	4747.2
12045	16.3	49921	18811.22	18	16.3	19.8	4685.75	4682.22	4659.77	4701.14
12049	18.2	41440	18765.38	24.3833333333333	18.2	29.9	4847.94	4845.54166666667	4831.46	4858.47
12051	9	43810	18800.73	20.4625	9	27.7	4835.9	4827.30875	4781.92	4862.35
12053	26.4	48785	18367.57	25.35	22.8	26.9	4815.33	4811.505	4792.52	4830.17
12055	28.2	42321	18906.14	22.0285714285714	11.5	29.9	4831.46	4836.68571428571	4808.52	4858.79
12057	22.1	61262	18605.51	24.2166666666667	18.2	29.9	4846.96	4844.32166666667	4830.17	4858.47
12059	17.1	42534	17548.85	19.94	8.1	29.9	4642.31	4644.184	4621.42	4667.05
12061	35.3	58448	19272.5	22.56	11.5	35.3	4796.89	4803.9	4785.31	4821.67
12063	8.1	45222	17586.08	17.7857142857143	8.1	29.9	4667.05	4656.71571428571	4637.93	4679.49
12069	24.7	55913	18342.91	22.625	16.3	29.9	4808.19	4808.585	4764.52	4836.36
12071	22.9	57627	19210.16	20.65	9	27.7	4862.35	4853.8675	4835.9	4862.35
12073	16	70136	17718.28	14.88	8.6	23	4686.03	4679.186	4663.47	4698.1
12075	21.8	44586	18244.95	23.1333333333333	20.7	26.5	4747.2	4740.985	4708.71	4792.52
12081	25.5	61149	18746.69	25.2833333333333	18.2	33.6	4858.47	4851.08666666667	4836.36	4864.73
12083	21.6	48128	18094	23.4875	19.4	26.5	4764.52	4768.82375	4709.47	4808.19
12085	27.7	68847	19130.36	17.92	9	27.7	4781.92	4800.864	4781.92	4835.9
12087	28.9	70453	20491.34	25.95	23	28.9	4874.27	4866.35	4858.43	4874.27
12089	31.7	62014	18216.73	20.975	14.6	31.7	4611.32	4621.44	4600.36	4638.78
12091	29	66043	17665.04	24.12	16.1	29	4587.49	4578.392	4534.88	4621.42
12093	11.5	41717	18779.05	22.1444444444444	9	35.3	4808.52	4810.07777777778	4781.92	4836.36
12095	18	56447	18745.97	23.9571428571429	16.3	31.1	4819.39	4814.75285714286	4795.48	4836.36
12097	16.3	47952	18921.23	24.375	11.5	35.3	4821.67	4816.19875	4796.89	4836.36
12099	22.8	65914	19069.18	18.02	9	27.7	4792.67	4807.78	4781.92	4835.9
12101	26.9	55483	18425.08	25.1333333333333	22.1	29.9	4830.17	4830.475	4808	4846.96
12103	22.7	61036	19453.14	23.9	22.1	26.9	4846.03	4841.05333333333	4830.17	4846.96
12105	29.9	50986	18659.15	22.1909090909091	11.5	29.9	4836.36	4828.83	4808	4858.47
12107	19.4	40252	18066.92	25.35	19.4	33.9	4725.21	4724.48375	4672.34	4795.48
12109	33.9	83871	18931.14	25	19.4	33.9	4696.65	4697.348	4635.3	4757.24
12111	18.6	51874	19546.53	23.275	11.5	35.3	4785.31	4793.16	4781.92	4808.52
12113	26.9	66156	17671.46	22.95	16.1	29	4550.74	4547.8925	4518.46	4587.49
12115	33.6	64449	18935.84	27.3	22.4	33.6	4864.73	4858.5125	4852.06	4864.73
12117	21.9	68725	18351.04	24.3	18	31.1	4815.07	4809.048	4795.48	4819.39
12119	22.8	60099	18426.74	25.3714285714286	21.6	29.9	4808	4807.87	4764.52	4836.36
12121	24	45425	17796.73	23.2	22.7	24	4672.73	4680.19	4659.13	4708.71
12125	37.6	44767	17845.4	25.26	14.6	37.6	4668.22	4670.112	4638.78	4709.47
12127	25.8	51810	18750.74	23.5625	18	31.1	4795.48	4786.52625	4725.21	4819.39
12129	23	59145	18517.9	18.9666666666667	16	23	4698.1	4695.09	4686.03	4701.14
12131	26.7	57318	17656.15	23.1857142857143	17.1	29.9	4621.42	4628.36571428571	4587.49	4659.77
12133	17.9	45335	17556.85	17.92	8.1	26.7	4652.21	4648.552	4621.42	4667.05
13009	11.8	48893	17285.65	16.5333333333333	10.9	26.9	4590.35	4589.31333333333	4582.56	4595.03
13011	38.7	50543	16799.91	34.4285714285714	29.4	41.9	4478.47	4475.14857142857	4416.77	4515.81
13013	28.3	57096	16796.74	32.1714285714286	23.1	41.9	4523.72	4521.60142857143	4469	4548.79
13015	23.2	56799	16415.48	31.7125	20.6	54.3	4444.07	4448.735	4397.21	4506.69
13021	13.4	49275	17247.13	13.775	10.9	18.1	4605.81	4603.9225	4595.03	4612.2
13025	22.5	44396	17877.94	17.96	13.6	22.5	4595.33	4598.922	4593.49	4606.89
13029	28	69177	18074.05	21.7	10.2	28	4600.53	4599.18	4590.76	4607.08
13031	17.7	50907	17593	21.02	14.3	28	4590.76	4592.108	4584.71	4600.53
13033	17.1	39203	17530.94	15.12	12.8	18.2	4574.02	4571.612	4549.4	4586.52
13035	14.5	53711	17077.03	22.7285714285714	12.7	32.8	4591.79	4589.23428571429	4572.26	4602.65
13039	16.6	60581	18698.75	22.475	16.6	31.7	4600.36	4601.3875	4595.33	4611.32
13045	31.6	52892	16686.99	25.1666666666667	13.9	31.6	4524.88	4525.04444444444	4485.4	4573.23
13047	23.9	59426	16236.66	22.55	17.4	25.9	4311.21	4310.8675	4269.18	4335.45
13051	25.7	58394	18627.15	22.7	10.2	28	4607.08	4601.285	4598.02	4607.08
13055	21.9	40749	16247.75	18.06	14.4	21.9	4376.25	4380.574	4327.63	4421.85
13057	48.7	80067	16487.17	40.0125	23	54.3	4457.44	4456.035	4397.21	4534.17
13059	23.1	50259	16961.29	29.4	23.1	34.7	4534.24	4528.41166666667	4508.67	4546.1
13063	9.6	45702	16906.07	24.05	9.6	38.9	4570.27	4566.675	4534.17	4591.25
13067	37.1	78831	16523.78	30.95	22	48.7	4506.69	4494.22666666667	4444.07	4534.17
13069	16.4	41968	17649.6	20.15	13.6	30.6	4607.94	4608.1275	4599.08	4618.6
13071	11.1	38546	17634.62	16.2	11.1	20.6	4646.85	4644.9125	4630.69	4663.47
13073	26.8	78999	17301.74	15.925	9.5	26.8	4557.08	4555.38	4540.42	4563.41
13077	29.1	72129	16851.92	26.2125	14.6	38.9	4573.23	4568.46375	4524.88	4596.46
13081	16.1	40942	17479.36	22.025	14	39.9	4627.85	4636.145	4627.85	4643.1
13083	18.2	54080	16104.72	20	16	25.9	4302.64	4309.37666666667	4269.18	4358.01
13085	51.5	66024	16547.06	45.775	30.3	54.3	4425.89	4415.06375	4324.29	4474.2
13087	10.8	41730	17615.63	10.4	8.6	11.8	4673.43	4673.92	4668.84	4679.49
13089	18.3	60203	16781.81	22.1	9.6	28.9	4545.84	4552.42	4520.69	4580.43
13095	14.2	37561	17479.8	24.0666666666667	14.2	39.9	4652.13	4644.62333333333	4638.64	4652.13
13097	22	60243	16667.6	29.08	22	37.1	4531.14	4517.746	4491.85	4534.17
13099	28.2	40231	17461.79	25.1	23.1	28.2	4662.27	4657.54666666667	4652.12	4662.27
13103	26.9	70658	17748.53	23.3	17.7	28	4598.02	4596.22	4584.71	4607.08
13105	21.3	41535	17132.01	24.95	19	29.4	4521.61	4509.81	4476.14	4541.93
13107	14.3	39802	17534.67	17.3166666666667	14.3	24.2	4586.52	4589.00333333333	4574.02	4597.42
13111	30.3	45909	16042.46	33.1375	16	52.8	4324.29	4347.695	4292.82	4425.89
13113	38.9	91077	16906.87	26	9.6	38.9	4578.09	4569.402	4534.17	4591.25
13115	20.6	51379	16325.03	20.2142857142857	14.4	23.2	4421.85	4406.9	4327.63	4462.16
13117	53.4	101155	16665.36	42.0833333333333	28.1	53.4	4474.2	4480.23166666667	4425.89	4534.17
13119	30.3	42457	16847.47	30.35	25.5	38.7	4484.39	4474.16	4422.76	4515.81
13121	28.9	77460	16706.37	31.4272727272727	9.6	53.4	4534.17	4528.78545454545	4457.44	4578.09
13123	33.3	48856	16113.6	35.3333333333333	19.6	54.3	4355.82	4375.93333333333	4324.29	4425.89
13127	19.1	55756	18682.12	20.58	16.6	26.7	4598.54	4597.782	4593.49	4601.19
13129	23	46083	16326.82	29.2333333333333	17.4	54.3	4397.21	4387.98444444444	4327.63	4457.44
13131	11.8	39040	17622.07	12.44	8.6	16	4668.84	4674.252	4663.47	4686.03
13133	27.2	52431	17208.18	29.86	26.5	34.4	4564.48	4560.526	4541.93	4582.56
13135	28.1	66259	16745.94	32.3222222222222	18.3	53.4	4520.69	4520.91111111111	4469	4563.12
13137	33.7	49454	16807.61	38.8625	25.5	60.9	4416.77	4415.8925	4330.98	4478.47
13139	41.9	58558	16735.74	41.24	28.1	53.4	4469	4462.225	4399.58	4523.72
13143	29.4	53612	16513.57	25.5	19.7	31.6	4485.4	4490.068	4462.16	4524.88
13145	24.8	82172	17114.34	18.1166666666667	14.6	24.8	4610.28	4603.11666666667	4583.98	4629.08
13147	25.9	46670	16991.17	26.6666666666667	21.3	30.3	4490.6	4485.21833333333	4422.76	4521.61
13149	26.1	51108	16887.8	23.06	13.9	31.6	4560.11	4557.262	4524.88	4589.52
13151	25.1	66229	17031.29	20.5428571428571	9.6	30.2	4580.43	4573.56571428571	4545.84	4591.79
13153	18.1	62835	17337.9	15.2333333333333	13.4	18.1	4612.2	4610.02	4605.81	4612.2
13155	30.6	46055	17661.39	22.5333333333333	16.4	30.6	4618.6	4619.07666666667	4607.94	4630.69
13157	34.7	62285	16856.54	32.325	23.1	41.9	4508.67	4512.0875	4469	4546.1
13159	32.8	46394	17143.95	23.1857142857143	10.9	34.3	4586.58	4585.49	4567.56	4602.65
13161	20	40884	17588.94	17.3666666666667	15.7	20	4599.08	4600.03666666667	4593.09	4607.94
13169	10.9	61813	17208.51	18.0833333333333	10.9	32.8	4595.03	4593.83	4582.56	4605.81
13171	20.3	49467	17096.94	19.3833333333333	12.7	27.2	4599.68	4598.88333333333	4591.25	4609.19
13175	14.9	41960	17511.42	14.6	14.3	14.9	4597.42	4591.97	4586.52	4597.42
13177	39.9	66834	17428.13	20.46	14	39.9	4643.1	4639.342	4627.85	4652.13
13179	10.2	46414	18239.93	22.96	10.2	28	4599.51	4600.104	4592.21	4607.08
13185	19.9	48391	17802.58	19.9	19.9	19.9	4643.99	4643.99	4643.99	4643.99
13187	52.8	56981	16528.4	43.4333333333333	30.3	52.8	4405.26	4394.01333333333	4324.29	4469
13189	14.2	43630	17281.8	18.0666666666667	13.2	26.8	4560.61	4560.36666666667	4557.08	4563.41
13191	26.7	52393	18694.33	18.5	10.2	26.7	4601.19	4598.1825	4593.49	4601.19
13195	29.4	50970	17029.66	28.7375	21.3	38.7	4515.81	4509.465	4478.47	4541.93
13199	17	45169	16962.48	22.0428571428571	14.6	29.1	4596.46	4595.52428571429	4573.23	4610.28
13207	12.7	57814	17100.53	17.5285714285714	10.9	32.8	4602.65	4598.67571428571	4586.58	4609.19
13211	34.3	56152	17105.94	31.5	26.9	34.7	4567.56	4566.90428571429	4546.1	4586.58
13213	19.6	45595	16081.85	23.2285714285714	16	33.3	4343.78	4333.85714285714	4286.81	4397.21
13215	19.9	53171	17114.18	18.25	13.3	24.8	4629.08	4620.96	4609.38	4635.1
13217	30.2	56370	17029.64	27.7428571428571	14.5	34.7	4572.26	4572.93285714286	4548.79	4591.79
13219	34.4	83510	16984.47	30.4	23.1	34.7	4546.1	4541.93625	4508.67	4567.56
13221	26.5	56449	17054.27	26.9833333333333	21.3	34.4	4541.93	4537.36166666667	4515.81	4564.48
13223	25.8	67622	16483.34	27.1571428571429	21	37.1	4491.85	4492.31285714286	4444.07	4531.14
13225	14.2	53529	17336.26	16.15	14.2	18.1	4612.05	4612.125	4612.05	4612.2
13227	54.3	63106	16443.86	39	23	54.3	4408.61	4414.84	4355.82	4457.44
13231	27.2	61243	17004.81	21.22	17	27.2	4598.74	4599.064	4591.25	4609.19
13233	21	48680	16421.88	22.0142857142857	14.4	29.4	4462.16	4458.64428571429	4419.13	4491.85
13237	26.9	55587	17211.85	23.9833333333333	10.9	34.3	4582.56	4581.09333333333	4564.48	4595.03
13241	28.6	47391	16714.61	31.7285714285714	22.9	60.9	4356.65	4340.61	4266.23	4422.76
13245	13.2	45999	17434.3	15.6	9.5	26.8	4563.41	4557.49	4540.42	4574.02
13247	22.6	56136	16942.02	26.5	18.3	34.7	4563.12	4555.18833333333	4520.69	4580.43
13251	18.2	44438	17586.66	19.975	17.1	26.9	4584.71	4586.8775	4574.02	4598.02
13255	23.5	48886	17016.12	22.8	9.6	38.9	4591.25	4586.66	4570.27	4599.68
13257	32.3	50431	16958.04	32.1	25.5	38.7	4452.93	4451.064	4416.77	4484.39
13261	14	39106	17321.55	23.3333333333333	14	39.9	4634.99	4635.31333333333	4627.85	4643.1
13267	24.2	43910	17587.64	16.48	10.2	24.2	4592.21	4592.964	4586.52	4599.51
13275	15	44878	17686.01	13.475	11.1	16	4663.47	4666.2975	4646.85	4686.03
13277	20.6	47346	17627.25	20.1	11.1	30.6	4630.69	4633.695	4618.6	4646.85
13279	15.7	46240	17542.03	18.55	14.3	24.2	4593.09	4592.725	4586.52	4599.08
13281	60.9	47656	16381.64	38.7166666666667	25	60.9	4330.98	4357.80833333333	4302.81	4416.77
13285	14.6	50220	16950.11	20.4142857142857	13.9	29.1	4589.52	4578.87857142857	4538.57	4610.28
13291	34.8	50303	16160.1	39.9857142857143	25	60.9	4340.06	4342.25714285714	4292.82	4405.26
13293	18.1	46191	17108.73	19.06	12.7	27.2	4609.19	4601.344	4596.46	4609.19
13295	17.4	50862	16221.58	21.1	16	25.9	4327.63	4344.38111111111	4269.18	4421.85
13297	34.7	61012	16929.55	30.3714285714286	22.6	34.7	4548.79	4548.89142857143	4520.69	4572.26
13299	13.6	43029	17751.51	16.775	13.6	22.5	4606.89	4612.235	4595.33	4638.78
13305	18	48706	17822.85	22.1	18	26.7	4593.49	4596.152	4592.21	4601.19
13311	49.3	47894	16658.42	45.5666666666667	33.7	60.9	4399.58	4393.60833333333	4330.98	4469
13313	23	47803	16178.35	21.4571428571429	17.4	25.9	4335.45	4324.46714285714	4269.18	4397.21
13321	18.1	44852	17540.95	20	11.1	39.9	4638.64	4639.87666666667	4627.85	4652.13
16001	30.4	69792	16625.1	25.025	21.6	30.4	4412.85	4365.8425	4304.93	4414.25
16005	24.7	57327	16643.53	21.85	19	24.7	4335.96	4312.035	4288.11	4335.96
16009	24.2	46139	13986.94	22.44	16.4	26.8	3807.99	3837.54	3761.81	3923.26
16011	19	59419	16258.1	30.26	19	49.3	4288.11	4270.238	4221.08	4335.96
16013	49.3	73206	16854.18	26.52	19	49.3	4221.08	4309.346	4221.08	4372.05
16017	24.4	52465	13782.64	25.0666666666667	21.8	30.8	3674.76	3691.80333333333	3570.6	3825.93
16019	31.4	58500	16365.51	30.7166666666667	19	51.5	4279.74	4282.24	4224.15	4429.7
16027	24.6	49075	16558.04	22.96	15.7	30.4	4414.25	4380.612	4304.93	4420.12
16031	20.8	52229	16538.17	27.6333333333333	16.3	49.3	4372.05	4365.41833333333	4221.08	4480.66
16039	23.5	51593	16938.02	30.18	21.6	49.3	4331.34	4348.344	4221.08	4412.85
16043	27.5	56476	16136.39	31.1833333333333	22.6	51.5	4182.45	4153.01666666667	4006.89	4245.44
16045	21.6	48138	16206.28	25.1666666666667	21.6	30.4	4304.93	4295.82	4056.13	4414.25
16047	21.6	48856	16982.79	21.875	16.3	26.1	4370.52	4371.6075	4331.34	4405.93
16049	19.5	46681	15105.29	26.0833333333333	19.5	32.3	3896.73	3900.82333333333	3723.19	4056.13
16051	26.9	55892	16113.71	25.48	19	31.4	4226.3	4244.408	4182.45	4288.11
16053	16.3	48336	16646.67	20.96	16.3	26.1	4378.64	4372.258	4334.15	4405.93
16055	26.8	58966	13814.01	24.7	23.4	26.8	3761.81	3767.6225	3674.76	3825.93
16057	21.4	64079	14433.85	22.325	16.4	27.3	3868.71	3887.195	3807.99	3948.82
16059	32.3	50605	15855.02	26.125	19.5	32.3	3969.27	3933.2325	3810.8	4056.13
16065	22.6	34783	16046.27	27.1	22.6	31.4	4245.44	4233.4825	4182.45	4279.74
16067	20	50825	16600.45	26.6	16.3	49.3	4334.15	4326.48	4221.08	4378.64
16069	27.3	60341	14706.38	21.54	16.4	27.3	3948.82	3922.496	3868.71	3974.96
16075	22.5	52585	16287.78	21.98	15.7	25.5	4350.91	4345.212	4235.85	4420.12
16083	26.1	52471	16606.4	21.66	16.3	26.1	4405.93	4371.696	4331.34	4405.93
16085	26.4	58299	16069.7	24.95	19.5	32.3	4056.13	4056.765	3896.73	4304.93
16087	25.5	43620	16153.04	22.16	15.7	25.5	4235.85	4297.666	4176.52	4420.12
17001	29.3	60544	15108.11	29.98	26.1	34.5	4180.11	4185.78	4136.96	4217.08
17005	21.3	63306	15340.01	21.12	18.1	25.2	4221.9	4219.554	4200.67	4239.5
17007	19.9	66852	14434.73	22.8142857142857	18.3	27.1	3898.69	3902.62142857143	3888.43	3921.38
17011	23.3	63101	14640.4	25.55	23.3	28.6	3970.53	3969.41666666667	3935.92	4000.32
17015	19	59786	14514.95	25.7285714285714	19	36.5	3939.63	3940.91714285714	3919.76	3966.63
17017	24.3	58308	15020.99	23.42	21.7	25	4158.72	4155.048	4121.95	4179.51
17019	25.1	70498	14945.13	28.6714285714286	22.4	36.7	4064.93	4067.74428571429	4008.39	4109.41
17021	20.5	56586	15112.2	21.3	18.4	26	4174.56	4168.308	4129.44	4200.67
17023	20.7	56855	15015.56	21.1857142857143	15.5	30.9	4141.18	4141.06142857143	4104.92	4168.31
17025	27.2	53631	15243.45	23.45	18.1	28.9	4206.88	4207.87833333333	4186.92	4226.49
17027	25.2	78929	15410.39	22.1857142857143	18.1	28.9	4239.5	4232.64	4205.29	4253.87
17029	20.2	55693	15027.5	22.4714285714286	18.4	30.9	4133.97	4136.09285714286	4104.92	4167.51
17031	13.4	67324	14763.45	17.1	10.8	22.4	3881	3880.34666666667	3819.38	3910.61
17033	17.4	65613	15101.42	19.76	15.5	25.3	4168.31	4168.192	4141.18	4197.39
17035	25.5	59077	15074.63	21.3	18.4	25.5	4158.5	4157.616	4133.97	4186.92
17037	20.9	70256	14527.05	22.8333333333333	18.3	28.6	3910.17	3915.17555555556	3888.55	3956.02
17039	26.9	67748	14931.58	27.78	18.3	36.7	4088.46	4095.472	4045.14	4129.44
17041	22.4	64795	15005.21	25.2714285714286	19.2	36.7	4109.41	4098.83	4045.99	4137.16
17043	16.6	96751	14439.07	17.22	13.4	19.4	3888.74	3899.394	3881	3919.28
17045	30.9	53981	14981.5	22.1375	17.3	30.9	4104.92	4101	4045.99	4141.18
17049	21.7	66123	15164.49	22.18	18.1	27.2	4186.92	4185.02	4158.5	4206.88
17051	18.1	51045	15214.38	22.4875	18.1	28.9	4205.29	4206.62125	4167.51	4239.5
17053	32.2	60965	14796.95	24.8714285714286	14.7	32.2	4008.39	4009.30285714286	3934.32	4064.93
17055	26.9	51873	15528.74	26.2	21.2	36.6	4267.78	4269.21285714286	4246.96	4292.18
17057	21.6	56608	14888.82	23.7285714285714	21.6	27	4096.52	4078.05	4039.48	4121.95
17063	20.5	80183	14659.77	21.2	14.7	28.8	3945.09	3942.22833333333	3910.61	3988.05
17065	36.6	59920	15464.12	24.7	16.9	36.6	4250.93	4250.59166666667	4226.49	4271.8
17067	26.1	56954	14950.02	27.48	21.7	34.5	4136.96	4149.196	4112.29	4192.05
17073	25.1	66255	14673.38	25.9666666666667	23.3	29.1	3994.72	3999.62	3958.99	4039.48
17075	19.9	58577	14783.19	22.3	14.7	32.2	3978.3	3991.75	3934.32	4045.99
17077	21.2	54095	15546.36	23.6428571428571	18.9	28.6	4292.18	4287.00571428571	4267.78	4309.31
17081	26.8	56652	15428.64	26.3714285714286	19.5	36.6	4246.96	4248.75857142857	4224.3	4270.98
17083	24.7	63342	15399.87	23.725	20.9	27.4	4221.55	4227.1	4205.74	4250.7
17085	22.2	65659	14465.3	26.7285714285714	19	40.3	3931.1	3928.53857142857	3911.19	3948.93
17087	22.3	52337	15629.28	23.12	18.4	28.6	4299.17	4295.526	4271.8	4313.49
17089	19.4	81718	14446.31	18	13.4	20.9	3897.34	3897.51333333333	3881	3919.28
17091	14.7	63716	14721.38	20.6	10.8	32.2	3934.32	3950.45571428571	3888.43	4008.39
17093	19.4	91612	14558.02	20.0857142857143	16.6	26.5	3919.28	3918.17857142857	3888.74	3956.02
17095	27	53229	14787.54	25	21.6	29.1	4039.48	4044.72	3994.72	4096.52
17097	22.4	93668	14919.27	17.0571428571429	13.4	22.4	3877.68	3851.98428571429	3808.06	3888.55
17099	26.5	63812	14659.25	24.2777777777778	19.4	28.8	3956.02	3960.87111111111	3910.17	4022.46
17103	28.6	65213	14583.6	25.25	20.9	28.6	3935.92	3942.16833333333	3910.17	3970.53
17105	28.8	66464	14801.53	25.6428571428571	14.7	32.2	3988.05	3985.63857142857	3934.32	4045.14
17107	18.3	64246	14912.37	24.375	18.3	31	4118.89	4111.22375	4045.14	4169.36
17109	21.7	63068	14932.12	23.5	21.6	26.1	4112.29	4102.5	4064.23	4136.96
17111	18.3	89768	14462.83	19.525	13.4	26.3	3888.55	3890.21375	3877.68	3910.17
17113	31	83034	14875.11	27.6	18.3	36.7	4045.14	4055.84444444444	3988.05	4118.89
17115	26	60745	14989.01	23.5625	18.3	36.7	4129.44	4135.10125	4088.46	4174.56
17117	20.9	61629	15273.19	22.1166666666667	19.1	24.7	4205.74	4201.20666666667	4169.36	4230.41
17119	21.9	67860	15421.27	21.1	9.1	27.4	4230.41	4231.773	4200.67	4253.21
17121	28.9	54028	15322.39	23.7142857142857	18.1	28.9	4224.3	4229.04142857143	4205.29	4253.87
17123	24.7	64984	14740.55	24.58	22.6	26.5	4000.32	3998.072	3956.02	4041.03
17125	25	56329	14886.93	22.4166666666667	18.3	25	4121.95	4118.77166666667	4070.85	4158.72
17127	18.4	50965	15685.88	22.3	18.4	26.2	4313.49	4312.66666666667	4299.17	4325.34
17129	21.7	77588	15015.32	22.36	18.3	25	4145.7	4142.924	4118.89	4169.36
17131	29.1	64649	14721.4	27.0166666666667	24.6	30.1	4032.34	4035.53166666667	3994.72	4080.76
17133	29.7	82994	15561.23	21.6	18	29.7	4269.14	4270.69166666667	4249.44	4293.85
17135	19.1	59167	15227.34	20.3375	18.1	22.5	4200.67	4196.93	4167.51	4230.41
17137	23.6	62023	15138.62	23.74	20.9	27.4	4179.51	4183.206	4158.72	4205.74
17139	19.2	58021	15046.86	23.8166666666667	18.4	36.7	4137.16	4128.82	4095.43	4167.51
17141	27.1	68485	14525.31	23.3125	19	28.6	3921.38	3924.22125	3898.69	3958.99
17143	22.6	65788	14781.31	24.2166666666667	21.6	27	4041.03	4045.11	4000.32	4096.52
17145	25.6	57788	15505.05	23.3833333333333	19.5	26.9	4270.98	4268.79833333333	4246.96	4292.18
17147	36.7	76509	14985.39	26.7571428571429	19.2	36.7	4095.43	4095.71	4045.14	4137.16
17149	27.4	51736	15204.99	28.38	23.6	32.6	4202.7	4202.704	4179.51	4234.12
17157	19.5	61410	15520.81	21.6	18	29.7	4281.02	4277.27	4253.21	4303.91
17159	25.3	55867	15176.43	22.35	17.4	27.2	4197.39	4199.7675	4168.31	4226.49
17161	26.2	61895	14617.98	27.3714285714286	25.1	29.7	4001.66	3994.96857142857	3958.99	4032.34
17163	19.6	64168	15519.03	20.8875	9.1	29.7	4253.21	4252.65	4230.41	4281.02
17165	21.5	51402	15555.03	26.42	21.5	36.6	4271.8	4274.708	4250.93	4299.17
17167	22.5	73074	15084.15	21.8777777777778	18.3	26	4169.36	4164.73222222222	4118.89	4205.74
17173	18.4	56199	15073.96	20.9666666666667	18.1	26	4167.51	4166.00222222222	4129.44	4205.29
17177	20.5	56065	14446.01	22.7142857142857	19	27.1	3919.76	3920.99571428571	3909.23	3939.63
17179	23.6	72000	14824.65	23.9857142857143	18.3	31	4070.85	4073.83428571429	4022.46	4121.95
17181	28.6	53203	15585.48	21.6166666666667	13.9	28.6	4309.31	4302.735	4283.86	4327.98
17183	22.4	53880	14881	24.3142857142857	17.3	32.2	4045.99	4056.19142857143	3978.3	4109.41
17187	24.6	54095	14841.11	24.8	21.6	29.1	4064.23	4068.972	4032.34	4112.29
17189	20.3	66715	15442.9	23.7	19.5	28.9	4253.87	4252.83428571429	4224.3	4281.02
17191	19.5	55345	15348.9	25.8857142857143	16.9	36.6	4226.49	4227.50571428571	4197.39	4250.93
17193	16.9	58353	15477.14	23.28	16.9	36.6	4239.59	4230.844	4205.17	4250.93
17195	25.1	60057	14572.72	25.5125	19	29.7	3958.99	3961.1825	3921.38	4001.66
17197	17.3	87950	14608.13	16.1	10.8	20.5	3910.61	3909.63857142857	3881	3945.09
17199	24.8	57470	15574.41	24.2166666666667	21.2	28.6	4283.86	4287.35	4267.78	4309.31
17201	25.4	58858	14463.86	22.3285714285714	19.9	27.1	3909.23	3910.19	3898.69	3921.38
17203	25.8	77186	14822.86	26.1428571428571	22.6	31	4022.46	4017.69571428571	3956.02	4070.85
18001	20.9	59178	14630.84	21.0833333333333	16.3	30	3894.85	3896.98333333333	3865.46	3922.23
18003	17.9	60421	14540.99	18.4111111111111	13.1	26	3865.46	3871.44333333333	3834.76	3897.04
18005	26.3	66425	15055.18	23.8571428571429	16.4	31.3	4089.93	4083.28857142857	4049.53	4112.48
18009	25.3	46840	14721.17	21.12	18.9	25.3	3926.66	3927.396	3897.04	3957.28
18011	25.1	81000	14734.95	18	10.1	25.8	4031.9	4036.29666666667	3997.11	4070.52
